student_id,number_of_siblings,n_male,n_female,age,hours_per_week,attendance_rate,sleep_hours,admission_No,admission_Yes,CCA_Arts,CCA_Clubs,CCA_None,CCA_Sports,learnStyle_Auditory,learnStyle_Visual,gen_Female,gen_Male,tuition_No,tuition_Yes,bag_color_black,bag_color_blue,bag_color_green,bag_color_red,bag_color_white,bag_color_yellow,mode_of_transport_private transport,mode_of_transport_public transport,mode_of_transport_walk
EVUR8G,0,20.0,1.0,15.0,8.0,93.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
AE6RAD,2,11.0,8.0,15.0,15.0,99.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
GHBZAL,1,19.0,0.0,15.0,17.0,98.0,8,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
8TP8CB,2,0.0,19.0,16.0,12.0,98.0,8,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
3A4G2S,0,18.0,7.0,15.0,8.0,94.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
9WH4TK,1,27.0,1.0,15.0,14.0,97.0,8,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
44XAV0,0,0.0,21.0,16.0,7.0,95.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
MADIFM,0,18.0,2.0,16.0,9.0,99.0,8,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
DI5PCZ,0,14.0,13.0,15.0,12.0,97.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
G0YDTP,1,3.0,14.0,15.0,6.0,92.0,8,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False
09RB3O,1,17.0,14.0,16.0,15.0,97.0,8,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True
OXBG5Y,0,14.0,9.0,15.0,8.0,92.0,7,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
F3U04V,2,14.0,5.0,15.0,17.0,95.0,8,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
A70KZY,2,5.0,9.0,15.0,6.0,95.0,8,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
A0M0RA,0,13.0,4.0,15.0,8.0,91.0,8,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False
QJODVK,1,25.0,3.0,15.0,15.0,94.0,8,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,False
TLLKJB,1,21.0,4.0,15.0,5.0,98.0,8,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
A9519S,1,28.0,1.0,15.0,11.0,94.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False
CDNWX3,1,4.0,18.0,16.0,9.0,95.0,8,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
QFB6TC,0,12.0,8.0,15.0,7.0,94.0,8,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
3ZJB08,2,18.0,2.0,16.0,16.0,92.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False
PJO94G,1,16.0,11.0,16.0,7.0,97.0,8,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
KRJPG9,2,15.0,8.0,15.0,10.0,87.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False
BBXTM6,0,20.0,1.0,15.0,16.0,90.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False
X8XLJO,0,23.0,0.0,16.0,8.0,95.0,8,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
B6ZXJD,0,21.0,0.0,16.0,10.0,91.0,8,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False
4D67WS,1,12.0,16.0,5.0,9.0,97.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
KS9MGO,1,19.0,9.0,15.0,16.0,99.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True
H80LVQ,1,21.0,7.0,16.0,18.0,98.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
YE1JM4,0,22.0,0.0,16.0,19.0,100.0,8,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
5AA8AI,1,1.0,23.0,15.0,19.0,96.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
21RTKV,0,11.0,11.0,16.0,7.0,93.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
982DPP,1,20.0,4.0,16.0,4.0,90.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
ILOZ5B,0,12.0,3.0,15.0,9.0,98.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
N1QZCY,0,21.0,7.0,15.0,11.0,95.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False
K8IPMC,1,13.0,4.0,16.0,7.0,93.0,8,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
9EB2TU,0,19.0,1.0,15.0,18.0,90.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
NAYOGW,1,17.0,11.0,16.0,10.0,93.0,8,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
AN3QTK,0,23.0,4.0,16.0,16.0,91.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
SWZB5O,0,20.0,1.0,16.0,7.0,96.0,8,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True
AW3YRI,2,11.0,12.0,16.0,12.0,100.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True
IP2GM8,1,0.0,28.0,16.0,10.0,93.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
19SRWF,2,15.0,7.0,16.0,19.0,99.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
X9LGAB,1,14.0,11.0,15.0,6.0,94.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False
T0FJJB,2,19.0,2.0,16.0,12.0,97.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
L8R0CZ,0,6.0,12.0,15.0,6.0,100.0,8,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False
GAIRQH,1,14.0,16.0,15.0,10.0,91.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False
WSU99W,1,1.0,26.0,15.0,16.0,97.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
FBU9FB,2,1.0,16.0,15.0,5.0,93.0,8,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
QOCEYM,2,6.0,12.0,6.0,8.0,94.0,8,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False
WCBID3,1,20.0,10.0,16.0,7.0,91.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False
0AOG2R,1,21.0,6.0,16.0,13.0,99.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False
E1IMLG,1,14.0,16.0,6.0,16.0,91.0,8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
W4M107,1,24.0,1.0,15.0,9.0,98.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False
7VIQ8F,0,16.0,6.0,15.0,10.0,93.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True
FGXJQS,1,0.0,28.0,15.0,10.0,97.0,8,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
NJGQ12,2,10.0,6.0,16.0,9.0,94.0,8,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
7UON6F,0,3.0,24.0,15.0,20.0,99.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
BTRADW,1,8.0,21.0,16.0,17.0,99.0,8,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False
O78F0P,2,6.0,8.0,15.0,8.0,91.0,8,False,True,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False
YA4UGZ,2,2.0,19.0,16.0,5.0,93.0,8,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
34MXZT,2,16.0,5.0,6.0,15.0,91.0,7,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
RRNRXW,0,16.0,11.0,16.0,16.0,95.0,8,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False
77DGQG,2,8.0,14.0,15.0,14.0,97.0,8,True,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False
LYPG9Z,1,15.0,2.0,16.0,11.0,98.0,8,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
EIX8ET,0,10.0,5.0,15.0,12.0,94.0,8,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
N2VVIZ,2,12.0,12.0,16.0,8.0,80.0,8,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False
3AZM1M,0,10.0,11.0,16.0,8.0,91.0,8,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False
D6JLQD,0,8.0,13.0,15.0,9.0,93.0,8,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
P8RFMA,0,19.0,3.0,16.0,15.0,98.0,8,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
5SQ3GJ,1,10.0,20.0,15.0,3.0,98.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False
O41X0K,0,14.0,4.0,15.0,8.0,92.0,8,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False
LTRX7K,2,13.0,3.0,16.0,9.0,95.0,8,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
GYH9Y9,1,14.0,11.0,15.0,10.0,98.0,8,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
JXNRMK,2,15.0,5.0,15.0,11.0,96.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
DXK2NL,0,10.0,9.0,15.0,8.0,94.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
58ZTQR,2,14.0,3.0,15.0,8.0,93.0,8,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False
WIKBDE,1,10.0,12.0,15.0,17.0,100.0,8,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
P79J6L,1,15.0,12.0,15.0,9.0,91.0,8,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
6JP55W,1,1.0,20.0,16.0,10.0,100.0,8,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
PN19ET,1,20.0,5.0,16.0,9.0,53.0,4,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False
2AROHV,1,12.0,12.0,16.0,9.0,95.0,8,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
J4HZ2U,0,11.0,17.0,15.0,6.0,98.0,8,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False
O1ZSCK,1,27.0,4.0,16.0,11.0,91.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
L9MX9A,0,2.0,20.0,15.0,8.0,94.0,8,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
PTED8V,0,11.0,9.0,16.0,17.0,91.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False
DRE9GD,1,10.0,14.0,5.0,17.0,92.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
KZP5EP,1,4.0,20.0,15.0,11.0,95.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
F37WZN,1,10.0,7.0,16.0,18.0,94.0,8,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
807BFK,2,10.0,4.0,16.0,15.0,91.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
OR30VY,0,12.0,15.0,16.0,6.0,99.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
Z6O4TY,1,25.0,0.0,16.0,6.0,90.0,8,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True
96AXJK,0,11.0,12.0,15.0,9.0,91.0,7,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
3DPOOX,2,8.0,14.0,15.0,1.0,62.0,6,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
115CCJ,0,11.0,8.0,15.0,8.0,99.0,8,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
VP8ZQ8,1,16.0,1.0,15.0,8.0,99.0,8,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
N4AH2Y,1,12.0,16.0,15.0,7.0,94.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True
CGPF5X,0,11.0,12.0,15.0,8.0,100.0,8,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False
O4LZ4Z,2,7.0,15.0,16.0,10.0,89.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
NGI8II,1,25.0,2.0,15.0,6.0,90.0,7,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False
LR08HU,0,9.0,16.0,15.0,8.0,98.0,8,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
AZJ0OQ,1,30.0,1.0,16.0,14.0,95.0,8,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
NY1XKT,1,22.0,0.0,16.0,13.0,97.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
4I15TC,2,13.0,6.0,16.0,7.0,93.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False
II1IWP,2,21.0,1.0,16.0,6.0,100.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True
JB0I4X,1,2.0,28.0,15.0,1.0,71.0,7,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
E6TK32,0,13.0,9.0,15.0,10.0,96.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
GOYOMU,0,3.0,24.0,15.0,12.0,94.0,8,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
4B88LS,0,3.0,16.0,16.0,7.0,91.0,8,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
U3752D,1,10.0,11.0,15.0,8.0,95.0,8,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
NWIQ09,1,22.0,8.0,15.0,8.0,72.0,6,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False
4XCPW9,0,12.0,9.0,15.0,17.0,92.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True
LIVJEH,1,29.0,1.0,15.0,11.0,97.0,8,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
Y1T8MV,1,25.0,6.0,16.0,6.0,97.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False
RFST4N,0,13.0,3.0,15.0,9.0,94.0,8,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
IUXSKE,1,24.0,0.0,16.0,7.0,91.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
M59LMF,0,12.0,7.0,15.0,8.0,100.0,8,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
8YBWNC,2,14.0,8.0,16.0,17.0,95.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False
1G0REE,2,5.0,9.0,15.0,8.0,97.0,8,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
67CLB3,1,19.0,11.0,15.0,5.0,96.0,8,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False
DXGCP8,1,9.0,13.0,16.0,7.0,98.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
6Y8IXA,1,28.0,0.0,16.0,6.0,92.0,8,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False
Q1TA7I,1,21.0,4.0,16.0,11.0,95.0,6,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True
JWW51W,1,1.0,16.0,16.0,5.0,97.0,8,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
0ZLKSE,0,7.0,17.0,15.0,6.0,95.0,8,True,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False
SX3MP8,2,13.0,11.0,16.0,12.0,92.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
DFFACV,2,9.0,10.0,15.0,14.0,91.0,7,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False
5Y2CUU,2,15.0,3.0,15.0,11.0,96.0,8,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False
HK0RFP,1,25.0,3.0,16.0,6.0,98.0,8,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
AEF1YR,1,22.0,6.0,15.0,8.0,93.0,8,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False
DNZMWE,2,12.0,10.0,15.0,11.0,96.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
9OZWKG,1,14.0,10.0,15.0,17.0,96.0,8,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False
H61QBO,0,22.0,5.0,16.0,12.0,92.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
Q5XP50,1,14.0,11.0,15.0,8.0,95.0,8,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
ZV33F9,2,14.0,10.0,15.0,5.0,91.0,8,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
1FJA46,1,24.0,1.0,16.0,13.0,93.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
MH5277,2,0.0,24.0,16.0,2.0,62.0,5,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False
DJ5IW8,2,16.0,7.0,16.0,12.0,98.0,8,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False
6YUADH,0,22.0,2.0,15.0,8.0,94.0,8,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True
VMYVAN,1,16.0,11.0,16.0,19.0,91.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
HCNDZO,1,10.0,17.0,16.0,18.0,95.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False
IWA6RJ,2,12.0,10.0,15.0,8.0,93.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
6CFEO5,1,11.0,19.0,16.0,10.0,92.0,7,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True
KL7Y1Q,0,12.0,8.0,16.0,15.0,98.0,8,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
EXRRGI,0,11.0,13.0,16.0,9.0,100.0,8,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True
I65IO5,0,14.0,1.0,16.0,10.0,95.0,8,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True
RXCT14,2,17.0,1.0,16.0,19.0,93.0,8,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
E1ND20,1,11.0,13.0,15.0,5.0,61.0,6,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
8XV6AZ,0,6.0,19.0,15.0,6.0,94.0,8,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
YHOHSN,2,14.0,1.0,15.0,12.0,96.0,8,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False
D2RZJ7,1,5.0,23.0,15.0,10.0,100.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False
WGT77G,2,16.0,2.0,15.0,15.0,95.0,8,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
KISF5L,1,27.0,0.0,15.0,11.0,96.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False
HS3MQ3,1,16.0,1.0,16.0,10.0,93.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
KAC5X8,1,17.0,13.0,15.0,6.0,95.0,8,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
AQHZIM,1,14.0,6.0,16.0,7.0,91.0,8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
IOD9ZQ,1,21.0,4.0,15.0,19.0,97.0,8,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True
6PW6F2,2,3.0,14.0,15.0,8.0,99.0,8,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False
F4KCLE,2,12.0,2.0,15.0,12.0,94.0,8,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
UY8LOS,1,25.0,5.0,16.0,13.0,56.0,6,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False
D7UZVF,0,13.0,14.0,16.0,5.0,90.0,8,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False
VSV54S,0,14.0,8.0,16.0,6.0,93.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
4UQ3DI,2,20.0,1.0,15.0,10.0,98.0,8,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True
WHEXS1,0,15.0,0.0,15.0,7.0,97.0,8,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False
1ITQR2,1,11.0,19.0,15.0,13.0,68.0,7,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False
YCHGD1,1,15.0,2.0,15.0,6.0,96.0,8,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
UBVDGX,2,20.0,2.0,15.0,19.0,93.0,8,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
TR9PGI,1,27.0,0.0,5.0,11.0,98.0,8,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False
6267NS,1,15.0,15.0,15.0,9.0,92.0,8,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False
5SSA8K,1,24.0,1.0,16.0,11.0,93.0,7,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
R45XLT,0,14.0,7.0,15.0,5.0,97.0,8,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False
MWKVDK,1,11.0,6.0,15.0,6.0,99.0,8,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
F74BR3,0,5.0,22.0,15.0,7.0,94.0,8,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
IQN1QV,1,22.0,9.0,15.0,5.0,98.0,8,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
6C83XH,2,17.0,4.0,15.0,10.0,93.0,8,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
W5TVGR,0,20.0,1.0,15.0,12.0,93.0,8,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
U4JSMD,1,10.0,17.0,16.0,17.0,93.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True
ZCDDU0,2,22.0,1.0,15.0,7.0,74.0,7,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False
63VOHT,1,24.0,5.0,15.0,17.0,92.0,7,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False
ZFWCV0,1,19.0,11.0,16.0,0.0,99.0,8,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False
FS657F,1,11.0,16.0,15.0,11.0,94.0,8,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True
IW5W0I,1,21.0,4.0,15.0,12.0,65.0,6,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
QV7RHM,0,6.0,9.0,16.0,7.0,97.0,8,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False
2LU8L2,1,17.0,8.0,16.0,10.0,94.0,8,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
LUI8S6,2,16.0,6.0,15.0,8.0,92.0,8,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True
YR7IZI,1,28.0,0.0,16.0,16.0,91.0,8,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
T630IB,0,16.0,0.0,16.0,9.0,93.0,8,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False
F2MJ9U,0,15.0,5.0,15.0,9.0,94.0,8,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
3YS134,0,8.0,19.0,5.0,17.0,97.0,8,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
